STATEABBR,PRINMERCD,PRINMER,TWNSHPNO,TWNSHPFRAC,TWNSHPDIR,RANGENO,RANGEFRAC,RANGEDIR,TWNSHPDPCD,PLSSID,STEWARD,TWNSHPLAB,FRSTDIVID,FRSTDIVTYP,FRSTDIVTXT,FRSTDIVNO,FRSTDIVDUP,FRSTDIVLAB,SECDIVID,SECDIVTYP,SECDIVTXT,SECDIVNO,SECDIVSUF,SECDIVNOTE,SECDIVLAB,SURVID,SURVTYP,SURVTYPTXT,SRVNAME,SURVNO,SURVSUF,SURVNOTE,SURVDIV,SURVLAB,QSEC,QQSEC,GOVLOT,SOURCEREF,SOURCEDATE,RECRDAREATX,RECRDAREANO,GISACRE,REVISEDDATE,GlobalID,OBJECTID,Shape.STArea(),Shape.STLength(),geometry
SD,05,5th Meridian,120,0,N,074,0,W,0,SD051200N0740W0,BLM Cadastral - MT,120N 74W,SD051200N0740W0SN240,SN,Section,24,0,24,SD051200N0740W0SN240ANWNW,A,Aliquot Part,NWNW,,,NWNW,,,,,,,,,,NW,NWNW,,,,40 Acres,40.0,40.10278172,1343692800000,{CC1C1883-4BDF-4E24-A18D-B0AAE499890F},308520,327087.16796875,2287.6643349145256,"[[-11099707.9828, 5652777.3829], [-11100280.045, 5652778.918399997], [-11100279.9159, 5653350.543700002], [-11099707.7827, 5653349.222900003], [-11099707.9828, 5652777.3829]]"
SD,05,5th Meridian,120,0,N,074,0,W,0,SD051200N0740W0,BLM Cadastral - MT,120N 74W,SD051200N0740W0SN240,SN,Section,24,0,24,SD051200N0740W0SN240ASWNW,A,Aliquot Part,SWNW,,,SWNW,,,,,,,,,,NW,SWNW,,,,40 Acres,40.0,40.10093558,1343692800000,{32252C16-D96E-422D-A30D-043906CDAAF3},308544,327030.796875,2287.468242041932,"[[-11099708.1828, 5652205.561700001], [-11100280.1739, 5652207.329499997], [-11100280.045, 5652778.918399997], [-11099707.9828, 5652777.3829], [-11099708.1828, 5652205.561700001]]"
SD,05,5th Meridian,120,0,N,074,0,W,0,SD051200N0740W0,BLM Cadastral - MT,120N 74W,SD051200N0740W0SN240,SN,Section,24,0,24,SD051200N0740W0SN240ASENW,A,Aliquot Part,SENW,,,SENW,,,,,,,,,,NW,SENW,,,,40 Acres,40.0,40.11742974,1343692800000,{601239DA-4F6E-4B88-A08A-CFB33C788F94},308545,327165.51953125,2287.939096337528,"[[-11099136.1888, 5652203.7588], [-11099708.1828, 5652205.561700001], [-11099707.9828, 5652777.3829], [-11099135.9176, 5652775.812399998], [-11099136.1888, 5652203.7588]]"
SD,05,5th Meridian,120,0,N,074,0,W,0,SD051200N0740W0,BLM Cadastral - MT,120N 74W,SD051200N0740W0SN240,SN,Section,24,0,24,SD051200N0740W0SN240ANWSW,A,Aliquot Part,NWSW,,,NWSW,,,,,,,,,,SW,NWSW,,,,40 Acres,40.0,40.09981468,1343692800000,{14B1A435-8934-4D2A-87F4-61A4B5F2AB6D},308568,326980.37890625,2287.2933014483947,"[[-11099708.3799, 5651633.741599999], [-11100280.3029, 5651635.776799999], [-11100280.1739, 5652207.329499997], [-11099708.1828, 5652205.561700001], [-11099708.3799, 5651633.741599999]]"
SD,05,5th Meridian,120,0,N,074,0,W,0,SD051200N0740W0,BLM Cadastral - MT,120N 74W,SD051200N0740W0SN240,SN,Section,24,0,24,SD051200N0740W0SN240ANESW,A,Aliquot Part,NESW,,,NESW,,,,,,,,,,SW,NESW,,,,40 Acres,40.0,40.11866513,1343692800000,{B0E4EA8A-9ED9-49B1-B579-C0D132F974CF},308569,327134.28515625,2287.831284821786,"[[-11099136.4568, 5651631.671400003], [-11099708.3799, 5651633.741599999], [-11099708.1828, 5652205.561700001], [-11099136.1888, 5652203.7588], [-11099136.4568, 5651631.671400003]]"
SD,05,5th Meridian,120,0,N,074,0,W,0,SD051200N0740W0,BLM Cadastral - MT,120N 74W,SD051200N0740W0SN240,SN,Section,24,0,24,SD051200N0740W0SN240ASESW,A,Aliquot Part,SESW,,,SESW,,,,,,,,,,SW,SESW,,,,40 Acres,40.0,40.11681555,1343692800000,{FDD9232B-DEB0-4A6B-9848-FEA9AA4BB27E},308593,327077.875,2287.635652525818,"[[-11099136.728, 5651059.620399997], [-11099708.5799, 5651061.940499999], [-11099708.3799, 5651633.741599999], [-11099136.4568, 5651631.671400003], [-11099136.728, 5651059.620399997]]"
SD,05,5th Meridian,120,0,N,074,0,W,0,SD051200N0740W0,BLM Cadastral - MT,120N 74W,SD051200N0740W0SN240,SN,Section,24,0,24,SD051200N0740W0SN240ASWSW,A,Aliquot Part,SWSW,,,SWSW,,,,,,,,,,SW,SWSW,,,,40 Acres,40.0,40.09817782,1343692800000,{D7273064-75EE-4C5A-A918-4FFDBD00C205},308592,326925.65625,2287.103677834943,"[[-11099708.5799, 5651061.940499999], [-11100280.4349, 5651064.260600001], [-11100280.3029, 5651635.776799999], [-11099708.3799, 5651633.741599999], [-11099708.5799, 5651061.940499999]]"
SD,05,5th Meridian,121,0,N,076,0,W,0,SD051210N0760W0,BLM Cadastral - MT,121N 76W,SD051210N0760W0SN210,SN,Section,21,0,21,SD051210N0760W0SN210ANENW,A,Aliquot Part,NENW,,,NENW,,,,,,,,,,NW,NENW,,,,40 Acres,40.0,40.06272885,1343692800000,{D4473145-E574-4ADF-AF05-E5AD85336AA3},319953,327741.83203125,2289.9556271601546,"[[-11135004.5258, 5666710.861199997], [-11135575.7885, 5666711.667300001], [-11135575.2216, 5667285.394299999], [-11135004.0983, 5667284.702399999], [-11135004.5258, 5666710.861199997]]"
SD,05,5th Meridian,121,0,N,076,0,W,0,SD051210N0760W0,BLM Cadastral - MT,121N 76W,SD051210N0760W0SN210,SN,Section,21,0,21,SD051210N0760W0SN210ANWNW,A,Aliquot Part,NWNW,,,NWNW,,,,,,,,,,NW,NWNW,,,,40 Acres,40.0,40.05616018,1343692800000,{0F75DAF1-D1DF-41D4-B868-73A68C20814C},319951,327687.6328125,2289.7657503511714,"[[-11135575.7885, 5666711.667300001], [-11136147.0511, 5666712.438299999], [-11136146.3481, 5667286.086300001], [-11135575.2216, 5667285.394299999], [-11135575.7885, 5666711.667300001]]"
SD,05,5th Meridian,121,0,N,076,0,W,0,SD051210N0760W0,BLM Cadastral - MT,121N 76W,SD051210N0760W0SN210,SN,Section,21,0,21,SD051210N0760W0SN210ANENE,A,Aliquot Part,NENE,,,NENE,,,,,,,,,,NE,NENE,,,,40 Acres,40.0,40.07990944,1343692800000,{92639992-AB18-4E72-B4D3-BC5C0E2C5DB7},319955,327883.28125,2290.451334516359,"[[-11133861.9975, 5666709.2095], [-11134433.26, 5666710.055], [-11134432.9748, 5667284.010399997], [-11133861.8513, 5667283.318300001], [-11133861.9975, 5666709.2095]]"
SD,05,5th Meridian,121,0,N,076,0,W,0,SD051210N0760W0,BLM Cadastral - MT,121N 76W,SD051210N0760W0SN220,SN,Section,22,0,22,SD051210N0760W0SN220ANWNE,A,Aliquot Part,NWNE,,,NWNE,,,,,,,,,,NE,NWNE,,,,40 Acres,40.0,40.12951788,1343692800000,{58231968-D511-4DD4-8EF4-8E58AA84C585},319959,328290.515625,2291.8710135863303,"[[-11132146.2489, 5666706.979999997], [-11132718.164, 5666707.733400002], [-11132718.185, 5667281.798], [-11132146.3505, 5667281.0358000025], [-11132146.2489, 5666706.979999997]]"
SD,05,5th Meridian,121,0,N,076,0,W,0,SD051210N0760W0,BLM Cadastral - MT,121N 76W,SD051210N0760W0SN220,SN,Section,22,0,22,SD051210N0760W0SN220ANWNW,A,Aliquot Part,NWNW,,,NWNW,,,,,,,,,,NW,NWNW,,,,40 Acres,40.0,40.13151292,1343692800000,{21A5C108-132F-467A-9B59-7C26CC5B6F67},319956,328305.91015625,2291.924381665476,"[[-11133290.0822, 5666708.4912], [-11133861.9975, 5666709.2095], [-11133861.8513, 5667283.318300001], [-11133290.0167, 5667282.5559], [-11133290.0822, 5666708.4912]]"
SD,05,5th Meridian,121,0,N,076,0,W,0,SD051210N0760W0,BLM Cadastral - MT,121N 76W,SD051210N0760W0SN220,SN,Section,22,0,22,SD051210N0760W0SN220ANENW,A,Aliquot Part,NENW,,,NENW,,,,,,,,,,NW,NENW,,,,40 Acres,40.0,40.12990259,1343692800000,{BDB65C7C-4159-493B-94BE-10E6EED0A37F},319958,328293.2109375,2291.8802084215645,"[[-11132718.164, 5666707.733400002], [-11133290.0822, 5666708.4912], [-11133290.0167, 5667282.5559], [-11132718.185, 5667281.798], [-11132718.164, 5666707.733400002]]"
SD,05,5th Meridian,121,0,N,076,0,W,0,SD051210N0760W0,BLM Cadastral - MT,121N 76W,SD051210N0760W0SN230,SN,Section,23,0,23,SD051210N0760W0SN230ANENW,A,Aliquot Part,NENW,,,NENW,,,,,,,,,,NW,NENW,,,,40 Acres,40.0,40.08688786,1343692800000,{B69D1954-E8E1-45E8-AC6E-EED8F6BFF4BB},319962,327942.92578125,2290.67490379554,"[[-11130431.4108, 5666700.547799997], [-11131002.8747, 5666703.379000001], [-11131003.128, 5667277.329099998], [-11130431.7261, 5667274.392099999], [-11130431.4108, 5666700.547799997]]"
SD,05,5th Meridian,121,0,N,076,0,W,0,SD051210N0760W0,BLM Cadastral - MT,121N 76W,SD051210N0760W0SN220,SN,Section,22,0,22,SD051210N0760W0SN220ANENE,A,Aliquot Part,NENE,,,NENE,,,,,,,,,,NE,NENE,,,,40 Acres,40.0,40.12944197,1343692800000,{A664E600-E7EC-43B6-A66A-0362F07F9DC2},319960,328290.40234375,2291.8710309693774,"[[-11131574.3417, 5666706.174900003], [-11132146.2489, 5666706.979999997], [-11132146.3505, 5667281.0358000025], [-11131574.5301, 5667280.261399999], [-11131574.3417, 5666706.174900003]]"
SD,05,5th Meridian,121,0,N,076,0,W,0,SD051210N0760W0,BLM Cadastral - MT,121N 76W,SD051210N0760W0SN210,SN,Section,21,0,21,SD051210N0760W0SN210ANWNE,A,Aliquot Part,NWNE,,,NWNE,,,,,,,,,,NE,NWNE,,,,40 Acres,40.0,40.07074504,1343692800000,{F8F5A763-BA95-4DCD-BDAE-84A5B5B951DD},319954,327807.91015625,2290.1871182036084,"[[-11134433.26, 5666710.055], [-11135004.5258, 5666710.861199997], [-11135004.0983, 5667284.702399999], [-11134432.9748, 5667284.010399997], [-11134433.26, 5666710.055]]"
SD,05,5th Meridian,121,0,N,076,0,W,0,SD051210N0760W0,BLM Cadastral - MT,121N 76W,SD051210N0760W0SN230,SN,Section,23,0,23,SD051210N0760W0SN230ANWNW,A,Aliquot Part,NWNW,,,NWNW,,,,,,,,,,NW,NWNW,,,,40 Acres,40.0,40.09552091,1343692800000,{99E1D316-9C98-4A89-B0AB-BF54C6BC3FED},319961,328013.25,2290.9201501088664,"[[-11131002.8747, 5666703.379000001], [-11131574.3417, 5666706.174900003], [-11131574.5301, 5667280.261399999], [-11131003.128, 5667277.329099998], [-11131002.8747, 5666703.379000001]]"
SD,05,5th Meridian,121,0,N,076,0,W,0,SD051210N0760W0,BLM Cadastral - MT,121N 76W,SD051210N0760W0SN210,SN,Section,21,0,21,SD051210N0760W0SN210ASWNE,A,Aliquot Part,SWNE,,,SWNE,,,,,,,,,,NE,SWNE,,,,40 Acres,40.0,40.08395732,1343692800000,{5FB4AB21-0077-468B-BE7F-830CEA17420A},319978,327874.29296875,2290.4184681386478,"[[-11134433.5485, 5666136.114500001], [-11135004.9503, 5666137.0524], [-11135004.5258, 5666710.861199997], [-11134433.26, 5666710.055], [-11134433.5485, 5666136.114500001]]"
SD,05,5th Meridian,121,0,N,076,0,W,0,SD051210N0760W0,BLM Cadastral - MT,121N 76W,SD051210N0760W0SN220,SN,Section,22,0,22,SD051210N0760W0SN220ASWNW,A,Aliquot Part,SWNW,,,SWNW,,,,,,,,,,NW,SWNW,,,,40 Acres,40.0,40.14068762,1343692800000,{F30CFD1C-4F56-4BCB-B74C-B3BE984E8406},319981,328339.2890625,2292.0403973774796,"[[-11133290.1447, 5666134.441100001], [-11133862.1465, 5666135.137199998], [-11133861.9975, 5666709.2095], [-11133290.0822, 5666708.4912], [-11133290.1447, 5666134.441100001]]"
SD,05,5th Meridian,121,0,N,076,0,W,0,SD051210N0760W0,BLM Cadastral - MT,121N 76W,SD051210N0760W0SN210,SN,Section,21,0,21,SD051210N0760W0SN210ASENE,A,Aliquot Part,SENE,,,SENE,,,,,,,,,,NE,SENE,,,,40 Acres,40.0,40.0929802,1343692800000,{62AC4110-6140-49D0-9B1E-AF5BAFD53838},319979,327948.56640625,2290.67885330169,"[[-11133862.1465, 5666135.137199998], [-11134433.5485, 5666136.114500001], [-11134433.26, 5666710.055], [-11133861.9975, 5666709.2095], [-11133862.1465, 5666135.137199998]]"
SD,05,5th Meridian,121,0,N,076,0,W,0,SD051210N0760W0,BLM Cadastral - MT,121N 76W,SD051210N0760W0SN220,SN,Section,22,0,22,SD051210N0760W0SN220ASWNE,A,Aliquot Part,SWNE,,,SWNE,,,,,,,,,,NE,SWNE,,,,40 Acres,40.0,40.13843582,1343692800000,{B8849D14-F0A5-4CF4-910F-A37488CE372A},319983,328321.74609375,2291.9796256749073,"[[-11132146.1441, 5666132.938900001], [-11132718.1429, 5666133.7097999975], [-11132718.164, 5666707.733400002], [-11132146.2489, 5666706.979999997], [-11132146.1441, 5666132.938900001]]"
SD,05,5th Meridian,121,0,N,076,0,W,0,SD051210N0760W0,BLM Cadastral - MT,121N 76W,SD051210N0760W0SN230,SN,Section,23,0,23,SD051210N0760W0SN230ASENW,A,Aliquot Part,SENW,,,SENW,,,,,,,,,,NW,SENW,,,,40 Acres,40.0,40.0944984,1343692800000,{3DE0592E-368B-4E66-B067-3AC58A3204CE},319986,327963.515625,2290.7451692786017,"[[-11130431.0957, 5666126.740000002], [-11131002.6245, 5666129.447899997], [-11131002.8747, 5666703.379000001], [-11130431.4108, 5666700.547799997], [-11130431.0957, 5666126.740000002]]"
SD,05,5th Meridian,121,0,N,076,0,W,0,SD051210N0760W0,BLM Cadastral - MT,121N 76W,SD051210N0760W0SN220,SN,Section,22,0,22,SD051210N0760W0SN220ASENE,A,Aliquot Part,SENE,,,SENE,,,,,,,,,,NE,SENE,,,,40 Acres,40.0,40.13887093,1343692800000,{C3273DC6-C289-4B6A-B9CB-F88EBE9BA237},319984,328325.7734375,2291.994192148517,"[[-11131574.1535, 5666132.120800003], [-11132146.1441, 5666132.938900001], [-11132146.2489, 5666706.979999997], [-11131574.3417, 5666706.174900003], [-11131574.1535, 5666132.120800003]]"
SD,05,5th Meridian,121,0,N,076,0,W,0,SD051210N0760W0,BLM Cadastral - MT,121N 76W,SD051210N0760W0SN230,SN,Section,23,0,23,SD051210N0760W0SN230ANESE,A,Aliquot Part,NESE,,,NESE,,,,,,,,,,SE,NESE,,,,40 Acres,40.0,40.08951067,1343692800000,{E054FCBF-2D67-4FFA-935A-75A9BC232A8A},320012,327881.70703125,2290.4592352190834,"[[-11129287.5958, 5665547.6105], [-11129859.1866, 5665550.269900002], [-11129859.5667, 5666123.9925], [-11129288.0379, 5666121.214299999], [-11129287.5958, 5665547.6105]]"
SD,05,5th Meridian,121,0,N,076,0,W,0,SD051210N0760W0,BLM Cadastral - MT,121N 76W,SD051210N0760W0SN210,SN,Section,21,0,21,SD051210N0760W0SN210ASENW,A,Aliquot Part,SENW,,,SENW,,,,,,,,,,NW,SENW,,,,40 Acres,40.0,40.07606175,1343692800000,{11AEE804-BB46-4C37-813A-595A8C874389},319977,327809.26953125,2290.190618720109,"[[-11135004.9503, 5666137.0524], [-11135576.3554, 5666137.954999998], [-11135575.7885, 5666711.667300001], [-11135004.5258, 5666710.861199997], [-11135004.9503, 5666137.0524]]"
SD,05,5th Meridian,121,0,N,076,0,W,0,SD051210N0760W0,BLM Cadastral - MT,121N 76W,SD051210N0760W0SN210,SN,Section,21,0,21,SD051210N0760W0SN210ASWNW,A,Aliquot Part,SWNW,,,SWNW,,,,,,,,,,NW,SWNW,,,,40 Acres,40.0,40.06927989,1343692800000,{32D853BB-E4F3-43CB-BC57-65E9667AFAC4},319975,327753.296875,2289.994493607709,"[[-11135576.3554, 5666137.954999998], [-11136147.7573, 5666138.822499998], [-11136147.0511, 5666712.438299999], [-11135575.7885, 5666711.667300001], [-11135576.3554, 5666137.954999998]]"
SD,05,5th Meridian,121,0,N,076,0,W,0,SD051210N0760W0,BLM Cadastral - MT,121N 76W,SD051210N0760W0SN220,SN,Section,22,0,22,SD051210N0760W0SN220ASENW,A,Aliquot Part,SENW,,,SENW,,,,,,,,,,NW,SENW,,,,40 Acres,40.0,40.13902377,1343692800000,{D0C4CD5F-F378-41E7-83D6-8B544A53EA7D},319982,328326.12890625,2291.99467332183,"[[-11132718.1429, 5666133.7097999975], [-11133290.1447, 5666134.441100001], [-11133290.0822, 5666708.4912], [-11132718.164, 5666707.733400002], [-11132718.1429, 5666133.7097999975]]"
SD,05,5th Meridian,121,0,N,076,0,W,0,SD051210N0760W0,BLM Cadastral - MT,121N 76W,SD051210N0760W0SN210,SN,Section,21,0,21,SD051210N0760W0SN210ASWSW,A,Aliquot Part,SWSW,,,SWSW,,,,,,,,,,SW,SWSW,,,,40 Acres,40.0,40.09573227,1343692800000,{F23BE7DC-3700-49A7-8026-060285C1CEB9},320024,327886.4140625,2290.458541674601,"[[-11135577.486, 5664990.5568], [-11136149.1665, 5664991.705300003], [-11136148.4603, 5665565.247699998], [-11135576.9192, 5665564.248599999], [-11135577.486, 5664990.5568]]"
SD,05,5th Meridian,121,0,N,076,0,W,0,SD051210N0760W0,BLM Cadastral - MT,121N 76W,SD051210N0760W0SN210,SN,Section,21,0,21,SD051210N0760W0SN210ASESW,A,Aliquot Part,SESW,,,SESW,,,,,,,,,,SW,SESW,,,,40 Acres,40.0,40.10487089,1343692800000,{239D8BEB-9BA8-4CB7-9963-E433E206C239},320025,327961.55859375,2290.7217452766818,"[[-11135005.8056, 5664989.404100001], [-11135577.486, 5664990.5568], [-11135576.9192, 5665564.248599999], [-11135005.378, 5665563.209899999], [-11135005.8056, 5664989.404100001]]"
SD,05,5th Meridian,121,0,N,076,0,W,0,SD051210N0760W0,BLM Cadastral - MT,121N 76W,SD051210N0760W0SN230,SN,Section,23,0,23,SD051210N0760W0SN230ASWNW,A,Aliquot Part,SWNW,,,SWNW,,,,,,,,,,NW,SWNW,,,,40 Acres,40.0,40.10328225,1343692800000,{112583BF-3470-4741-A3B1-7BDCCCBE56F9},319985,328035.0234375,2290.9943750247353,"[[-11131002.6245, 5666129.447899997], [-11131574.1535, 5666132.120800003], [-11131574.3417, 5666706.174900003], [-11131002.8747, 5666703.379000001], [-11131002.6245, 5666129.447899997]]"
SD,05,5th Meridian,121,0,N,076,0,W,0,SD051210N0760W0,BLM Cadastral - MT,121N 76W,SD051210N0760W0SN210,SN,Section,21,0,21,SD051210N0760W0SN210ASWSE,A,Aliquot Part,SWSE,,,SWSE,,,,,,,,,,SE,SWSE,,,,40 Acres,40.0,40.11286692,1343692800000,{6C41E88B-A5E6-49EE-B34B-A1AB74DABA06},320026,328027.421875,2290.952520171026,"[[-11134434.1222, 5664988.255599998], [-11135005.8056, 5664989.404100001], [-11135005.378, 5665563.209899999], [-11134433.8368, 5665562.175399996], [-11134434.1222, 5664988.255599998]]"
SD,05,5th Meridian,121,0,N,076,0,W,0,SD051210N0760W0,BLM Cadastral - MT,121N 76W,SD051210N0760W0SN210,SN,Section,21,0,21,SD051210N0760W0SN210ASESE,A,Aliquot Part,SESE,,,SESE,,,,,,,,,,SE,SESE,,,,40 Acres,40.0,40.11928425,1343692800000,{D2C93C72-1D16-4826-A5B3-31DAEF0AF852},320028,328080.34765625,2291.1381521112435,"[[-11133862.4417, 5664987.1071000025], [-11134434.1222, 5664988.255599998], [-11134433.8368, 5665562.175399996], [-11133862.2956, 5665561.101499997], [-11133862.4417, 5664987.1071000025]]"
SD,05,5th Meridian,121,0,N,076,0,W,0,SD051210N0760W0,BLM Cadastral - MT,121N 76W,SD051210N0760W0SN230,SN,Section,23,0,23,SD051210N0760W0SN230ASWSE,A,Aliquot Part,SWSE,,,SWSE,,,,,,,,,,SE,SWSE,,,,40 Acres,40.0,40.10574305,1343692800000,{AEA387E9-0B44-445F-947A-C66F0D3BB02A},320035,327972.4375,2290.7739839116175,"[[-11129858.8095, 5664976.566500001], [-11130430.4653, 5664979.085199997], [-11130430.7805, 5665552.894299999], [-11129859.1866, 5665550.269900002], [-11129858.8095, 5664976.566500001]]"
SD,05,5th Meridian,121,0,N,076,0,W,0,SD051210N0760W0,BLM Cadastral - MT,121N 76W,SD051210N0760W0SN230,SN,Section,23,0,23,SD051210N0760W0SN230ASESW,A,Aliquot Part,SESW,,,SESW,,,,,,,,,,SW,SESW,,,,40 Acres,40.0,40.11292461,1343692800000,{74BCDCC3-4C41-4821-9113-B0769CA9F8DA},320034,328030.90625,2290.977933008662,"[[-11130430.4653, 5664979.085199997], [-11131002.1212, 5664981.608199999], [-11131002.3713, 5665555.518600002], [-11130430.7805, 5665552.894299999], [-11130430.4653, 5664979.085199997]]"
SD,05,5th Meridian,121,0,N,076,0,W,0,SD051210N0760W0,BLM Cadastral - MT,121N 76W,SD051210N0760W0SN230,SN,Section,23,0,23,SD051210N0760W0SN230ASESE,A,Aliquot Part,SESE,,,SESE,,,,,,,,,,SE,SESE,,,,40 Acres,40.0,40.09696387,1343692800000,{024B777B-7CCE-408E-AA5D-6A8C28A222BE},320036,327900.95703125,2290.52472916076,"[[-11129287.1536, 5664974.047899999], [-11129858.8095, 5664976.566500001], [-11129859.1866, 5665550.269900002], [-11129287.5958, 5665547.6105], [-11129287.1536, 5664974.047899999]]"
SD,05,5th Meridian,122,0,N,076,0,W,0,SD051220N0760W0,BLM Cadastral - MT,122N 76W,SD051220N0760W0SN260,SN,Section,26,0,26,SD051220N0760W0SN260ANWNW,A,Aliquot Part,NWNW,,,NWNW,,,,,,,,,,NW,NWNW,,,,40 Acres,40.0,39.89622015,1343692800000,{FE0FC595-1B24-4558-880A-FAFDE3C7D965},330356,327213.01171875,2288.109914385007,"[[-11131013.6828, 5678172.473200001], [-11131584.2857, 5678172.759599999], [-11131585.0801, 5678746.150300004], [-11131014.3906, 5678745.898900002], [-11131013.6828, 5678172.473200001]]"
SD,05,5th Meridian,122,0,N,076,0,W,0,SD051220N0760W0,BLM Cadastral - MT,122N 76W,SD051220N0760W0SN260,SN,Section,26,0,26,SD051220N0760W0SN260ANENW,A,Aliquot Part,NENW,,,NENW,,,,,,,,,,NW,NENW,,,,40 Acres,40.0,39.89982414,1343692800000,{2A4AFD5A-4DE8-4E9E-AB21-CF29C9C7DF94},330357,327243.0625,2288.215024011223,"[[-11130443.0799, 5678172.147], [-11131013.6828, 5678172.473200001], [-11131014.3906, 5678745.898900002], [-11130443.7013, 5678745.643200003], [-11130443.0799, 5678172.147]]"
SD,05,5th Meridian,122,0,N,076,0,W,0,SD051220N0760W0,BLM Cadastral - MT,122N 76W,SD051220N0760W0SN260,SN,Section,26,0,26,SD051220N0760W0SN260ANENE,A,Aliquot Part,NENE,,,NENE,,,,,,,,,,NE,NENE,,,,40 Acres,40.0,39.91126946,1343692800000,{98CE38B6-C01C-4431-89D0-A6612CF9638B},330359,327337.86328125,2288.5467963308233,"[[-11129301.871, 5678171.459399998], [-11129872.4769, 5678171.820799999], [-11129873.0118, 5678745.391900003], [-11129302.3192, 5678745.136], [-11129301.871, 5678171.459399998]]"
SD,05,5th Meridian,122,0,N,076,0,W,0,SD051220N0760W0,BLM Cadastral - MT,122N 76W,SD051220N0760W0SN260,SN,Section,26,0,26,SD051220N0760W0SN260ASWNW,A,Aliquot Part,SWNW,,,SWNW,,,,,,,,,,NW,SWNW,,,,40 Acres,40.0,39.89340425,1343692800000,{732BEBE0-3C25-430C-9AF2-4AC730BE313D},330377,327148.3203125,2287.8841558463682,"[[-11131012.9749, 5677599.066399999], [-11131583.4944, 5677599.4058], [-11131584.2857, 5678172.759599999], [-11131013.6828, 5678172.473200001], [-11131012.9749, 5677599.066399999]]"
SD,05,5th Meridian,122,0,N,076,0,W,0,SD051220N0760W0,BLM Cadastral - MT,122N 76W,SD051220N0760W0SN260,SN,Section,26,0,26,SD051220N0760W0SN260ASENE,A,Aliquot Part,SENE,,,SENE,,,,,,,,,,NE,SENE,,,,40 Acres,40.0,39.90792097,1343692800000,{25A58926-5D43-413E-A265-221453BD5783},330383,327268.796875,2288.305913383625,"[[-11129301.4258, 5677597.824000001], [-11129871.9421, 5677598.273199998], [-11129872.4769, 5678171.820799999], [-11129301.871, 5678171.459399998], [-11129301.4258, 5677597.824000001]]"
SD,05,5th Meridian,122,0,N,076,0,W,0,SD051220N0760W0,BLM Cadastral - MT,122N 76W,SD051220N0760W0SN260,SN,Section,26,0,26,SD051220N0760W0SN260ASENW,A,Aliquot Part,SENW,,,SENW,,,,,,,,,,NW,SENW,,,,40 Acres,40.0,39.89691146,1343692800000,{32496973-CB65-49EA-94C7-995E34E6EED6},330378,327177.58203125,2287.9865927060882,"[[-11130442.4585, 5677598.6875], [-11131012.9749, 5677599.066399999], [-11131013.6828, 5678172.473200001], [-11130443.0799, 5678172.147], [-11130442.4585, 5677598.6875]]"
SD,05,5th Meridian,122,0,N,076,0,W,0,SD051220N0760W0,BLM Cadastral - MT,122N 76W,SD051220N0760W0SN270,SN,Section,27,0,27,SD051220N0760W0SN270ANESE,A,Aliquot Part,NESE,,,NESE,,,,,,,,,,SE,NESE,,,,40 Acres,40.0,39.83375662,1343692800000,{23EFF638-DB0A-4889-B034-2EB8DF8B4851},330394,326617.1953125,2286.031433648457,"[[-11132152.1353, 5677025.790100001], [-11132153.2079, 5677599.353799999], [-11131583.4944, 5677599.4058], [-11131582.7001, 5677026.088399999], [-11132152.1353, 5677025.790100001]]"
SD,05,5th Meridian,122,0,N,076,0,W,0,SD051220N0760W0,BLM Cadastral - MT,122N 76W,SD051220N0760W0SN270,SN,Section,27,0,27,SD051220N0760W0SN270ANWSE,A,Aliquot Part,NWSE,,,NWSE,,,,,,,,,,SE,NWSE,,,,40 Acres,40.0,39.85179719,1343692800000,{A89071F7-A424-409B-8E1E-A4629713C7DF},330396,326764.58203125,2286.549497605366,"[[-11132721.5843, 5677025.446099997], [-11132722.9319, 5677599.256200001], [-11132153.2079, 5677599.353799999], [-11132152.1353, 5677025.790100001], [-11132721.5843, 5677025.446099997]]"
SD,05,5th Meridian,122,0,N,076,0,W,0,SD051220N0760W0,BLM Cadastral - MT,122N 76W,SD051220N0760W0SN260,SN,Section,26,0,26,SD051220N0760W0SN260ANESE,A,Aliquot Part,NESE,,,NESE,,,,,,,,,,SE,NESE,,,,40 Acres,40.0,39.9058135,1343692800000,{00FB1D49-E382-4358-A687-6D7B1A97DF54},330403,327209.90234375,2288.1006223263357,"[[-11129300.9774, 5677024.220799997], [-11129871.4073, 5677024.7228000015], [-11129871.9421, 5677598.273199998], [-11129301.4258, 5677597.824000001], [-11129300.9774, 5677024.220799997]]"
SD,05,5th Meridian,122,0,N,076,0,W,0,SD051220N0760W0,BLM Cadastral - MT,122N 76W,SD051220N0760W0SN270,SN,Section,27,0,27,SD051220N0760W0SN270ASESE,A,Aliquot Part,SESE,,,SESE,,,,,,,,,,SE,SESE,,,,40 Acres,40.0,39.81755387,1343692800000,{C16AE08F-D907-4ABF-B32E-B1BEA39E13CB},330417,326442.79296875,2285.4222034585728,"[[-11132151.0658, 5676452.2456], [-11132152.1353, 5677025.790100001], [-11131582.7001, 5677026.088399999], [-11131581.9057, 5676452.807899997], [-11132151.0658, 5676452.2456]]"
